in s,C1 in V
-2.34959E-01,-2.29364E+00
-2.34956E-01,-2.29356E+00
-2.34953E-01,-2.29425E+00
-2.34949E-01,-2.29524E+00
-2.34946E-01,-2.29562E+00
-2.34943E-01,-2.29661E+00
-2.34939E-01,-2.29684E+00
-2.34936E-01,-2.29669E+00
-2.34933E-01,-2.29768E+00
-2.34930E-01,-2.29654E+00
-2.34926E-01,-2.29692E+00
-2.34923E-01,-2.29783E+00
-2.34920E-01,-2.29783E+00
-2.34916E-01,-2.29844E+00
-2.34913E-01,-2.29875E+00
-2.34910E-01,-2.29890E+00
-2.34906E-01,-2.29867E+00
-2.34903E-01,-2.29966E+00
-2.34900E-01,-2.29905E+00
-2.34897E-01,-2.29798E+00
-2.34893E-01,-2.29921E+00
-2.34890E-01,-2.29875E+00
-2.34887E-01,-2.29867E+00
-2.34883E-01,-2.29890E+00
-2.34880E-01,-2.29913E+00
-2.34877E-01,-2.29928E+00
-2.34874E-01,-2.29921E+00
-2.34870E-01,-2.29905E+00
-2.34867E-01,-2.29928E+00
-2.34864E-01,-2.29997E+00
-2.34860E-01,-2.30035E+00
-2.34857E-01,-2.30043E+00
-2.34854E-01,-2.30096E+00
-2.34850E-01,-2.30134E+00
-2.34847E-01,-2.30111E+00
-2.34844E-01,-2.30272E+00
-2.34841E-01,-2.30264E+00
-2.34837E-01,-2.30302E+00
-2.34834E-01,-2.30401E+00
-2.34831E-01,-2.30416E+00
-2.34827E-01,-2.30401E+00
-2.34824E-01,-2.30493E+00
-2.34821E-01,-2.30500E+00
-2.34818E-01,-2.30516E+00
-2.34814E-01,-2.30592E+00
-2.34811E-01,-2.30622E+00
-2.34808E-01,-2.30600E+00
-2.34804E-01,-2.30737E+00
-2.34801E-01,-2.30813E+00
-2.34798E-01,-2.30882E+00
-2.34794E-01,-2.30867E+00
-2.34791E-01,-2.30928E+00
-2.34788E-01,-2.30844E+00
-2.34785E-01,-2.30859E+00
-2.34781E-01,-2.30935E+00
-2.34778E-01,-2.30951E+00
-2.34775E-01,-2.30966E+00
-2.34771E-01,-2.31004E+00
-2.34768E-01,-2.30973E+00
-2.34765E-01,-2.31073E+00
-2.34761E-01,-2.31057E+00
-2.34758E-01,-2.31027E+00
-2.34755E-01,-2.31012E+00
-2.34752E-01,-2.31111E+00
-2.34748E-01,-2.31195E+00
-2.34745E-01,-2.31179E+00
-2.34742E-01,-2.31187E+00
-2.34738E-01,-2.31233E+00
-2.34735E-01,-2.31225E+00
-2.34732E-01,-2.31233E+00
-2.34729E-01,-2.31210E+00
-2.34725E-01,-2.31233E+00
-2.34722E-01,-2.31332E+00
-2.34719E-01,-2.31286E+00
-2.34715E-01,-2.31263E+00
-2.34712E-01,-2.31378E+00
-2.34709E-01,-2.31347E+00
-2.34705E-01,-2.31317E+00
-2.34702E-01,-2.31355E+00
-2.34699E-01,-2.31523E+00
-2.34696E-01,-2.31454E+00
-2.34692E-01,-2.31561E+00
-2.34689E-01,-2.31591E+00
-2.34686E-01,-2.31507E+00
-2.34682E-01,-2.31492E+00
-2.34679E-01,-2.31446E+00
-2.34676E-01,-2.31462E+00
-2.34672E-01,-2.31424E+00
-2.34669E-01,-2.31439E+00
-2.34666E-01,-2.31393E+00
-2.34663E-01,-2.31164E+00
-2.34659E-01,-2.30149E+00
-2.34656E-01,-2.29440E+00
-2.34653E-01,-2.28769E+00
-2.34649E-01,-2.28013E+00
-2.34646E-01,-2.27243E+00
-2.34643E-01,-2.26648E+00
-2.34640E-01,-2.26045E+00
-2.34636E-01,-2.25328E+00
-2.34633E-01,-2.24763E+00
-2.34630E-01,-2.24153E+00
-2.34626E-01,-2.23466E+00
-2.34623E-01,-2.22886E+00
-2.34620E-01,-2.22238E+00
-2.34616E-01,-2.21543E+00
-2.34613E-01,-2.20941E+00
-2.34610E-01,-2.20315E+00
-2.34607E-01,-2.19629E+00
-2.34603E-01,-2.18919E+00
-2.34600E-01,-2.18385E+00
-2.34597E-01,-2.17767E+00
-2.34593E-01,-2.17065E+00
-2.34590E-01,-2.16500E+00
-2.34587E-01,-2.15852E+00
-2.34583E-01,-2.15249E+00
-2.34580E-01,-2.14585E+00
-2.34577E-01,-2.14067E+00
-2.34574E-01,-2.13388E+00
-2.34570E-01,-2.12754E+00
-2.34567E-01,-2.12167E+00
-2.34564E-01,-2.11503E+00
-2.34560E-01,-2.10908E+00
-2.34557E-01,-2.10389E+00
-2.34554E-01,-2.09779E+00
-2.34551E-01,-2.09130E+00
-2.34547E-01,-2.08474E+00
-2.34544E-01,-2.07742E+00
-2.34541E-01,-2.07109E+00
-2.34537E-01,-2.06521E+00
-2.34534E-01,-2.05918E+00
-2.34531E-01,-2.05354E+00
-2.34527E-01,-2.04713E+00
-2.34524E-01,-2.04118E+00
-2.34521E-01,-2.03668E+00
-2.34518E-01,-2.03019E+00
-2.34514E-01,-2.02378E+00
-2.34511E-01,-2.01867E+00
-2.34508E-01,-2.01211E+00
-2.34504E-01,-2.00616E+00
-2.34501E-01,-2.00105E+00
-2.34498E-01,-1.99609E+00
-2.34494E-01,-1.99029E+00
-2.34491E-01,-1.98388E+00
-2.34488E-01,-1.97892E+00
-2.34485E-01,-1.97282E+00
-2.34481E-01,-1.96740E+00
-2.34478E-01,-1.96077E+00
-2.34475E-01,-1.95489E+00
-2.34471E-01,-1.94978E+00
-2.34468E-01,-1.94444E+00
-2.34465E-01,-1.93879E+00
-2.34462E-01,-1.93292E+00
-2.34458E-01,-1.92788E+00
-2.34455E-01,-1.92208E+00
-2.34452E-01,-1.91682E+00
-2.34448E-01,-1.91224E+00
-2.34445E-01,-1.90576E+00
-2.34442E-01,-1.90087E+00
-2.34438E-01,-1.89523E+00
-2.34435E-01,-1.88806E+00
-2.34432E-01,-1.88295E+00
-2.34429E-01,-1.87707E+00
-2.34425E-01,-1.87173E+00
-2.34422E-01,-1.86601E+00
-2.34419E-01,-1.86174E+00
-2.34415E-01,-1.85571E+00
-2.34412E-01,-1.84945E+00
-2.34409E-01,-1.84358E+00
-2.34406E-01,-1.83953E+00
-2.34402E-01,-1.83374E+00
-2.34399E-01,-1.82878E+00
-2.34396E-01,-1.82267E+00
-2.34392E-01,-1.81695E+00
-2.34389E-01,-1.81215E+00
-2.34386E-01,-1.80764E+00
-2.34382E-01,-1.80169E+00
-2.34379E-01,-1.79567E+00
-2.34376E-01,-1.79063E+00
-2.34373E-01,-1.78575E+00
-2.34369E-01,-1.78056E+00
-2.34366E-01,-1.77583E+00
-2.34363E-01,-1.77018E+00
-2.34359E-01,-1.76500E+00
-2.34356E-01,-1.76065E+00
-2.34353E-01,-1.75523E+00
-2.34349E-01,-1.74966E+00
-2.34346E-01,-1.74485E+00
-2.34343E-01,-1.73913E+00
-2.34340E-01,-1.73463E+00
-2.34336E-01,-1.72868E+00
-2.34333E-01,-1.72403E+00
-2.34330E-01,-1.71830E+00
-2.34326E-01,-1.71350E+00
-2.34323E-01,-1.70869E+00
-2.34320E-01,-1.70373E+00
-2.34317E-01,-1.69854E+00
-2.34313E-01,-1.69221E+00
-2.34310E-01,-1.68748E+00
-2.34307E-01,-1.68290E+00
-2.34303E-01,-1.67840E+00
-2.34300E-01,-1.67329E+00
-2.34297E-01,-1.66902E+00
-2.34293E-01,-1.66284E+00
-2.34290E-01,-1.65902E+00
-2.34287E-01,-1.65414E+00
-2.34284E-01,-1.64910E+00
-2.34280E-01,-1.64506E+00
-2.34277E-01,-1.64056E+00
-2.34274E-01,-1.63530E+00
-2.34270E-01,-1.63003E+00
-2.34267E-01,-1.62637E+00
-2.34264E-01,-1.62172E+00
-2.34260E-01,-1.61637E+00
-2.34257E-01,-1.61157E+00
-2.34254E-01,-1.60623E+00
-2.34251E-01,-1.60127E+00
-2.34247E-01,-1.59578E+00
-2.34244E-01,-1.59135E+00
-2.34241E-01,-1.58593E+00
-2.34237E-01,-1.58204E+00
-2.34234E-01,-1.57647E+00
-2.34231E-01,-1.57167E+00
-2.34228E-01,-1.56701E+00
-2.34224E-01,-1.56251E+00
-2.34221E-01,-1.55732E+00
-2.34218E-01,-1.55252E+00
-2.34214E-01,-1.54901E+00
-2.34211E-01,-1.54374E+00
-2.34208E-01,-1.54031E+00
-2.34204E-01,-1.53596E+00
-2.34201E-01,-1.53062E+00
-2.34198E-01,-1.52749E+00
-2.34195E-01,-1.52360E+00
-2.34191E-01,-1.51956E+00
-2.34188E-01,-1.51498E+00
-2.34185E-01,-1.51071E+00
-2.34181E-01,-1.50453E+00
-2.34178E-01,-1.49873E+00
-2.34175E-01,-1.49514E+00
-2.34171E-01,-1.48973E+00
-2.34168E-01,-1.48576E+00
-2.34165E-01,-1.48057E+00
-2.34162E-01,-1.47622E+00
-2.34158E-01,-1.47096E+00
-2.34155E-01,-1.46768E+00
-2.34152E-01,-1.46356E+00
-2.34148E-01,-1.45913E+00
-2.34145E-01,-1.45440E+00
-2.34142E-01,-1.44899E+00
-2.34139E-01,-1.44548E+00
-2.34135E-01,-1.44204E+00
-2.34132E-01,-1.43808E+00
-2.34129E-01,-1.43373E+00
-2.34125E-01,-1.42915E+00
-2.34122E-01,-1.42587E+00
-2.34119E-01,-1.42160E+00
-2.34115E-01,-1.41786E+00
-2.34112E-01,-1.41336E+00
-2.34109E-01,-1.40954E+00
-2.34106E-01,-1.40420E+00
-2.34102E-01,-1.39985E+00
-2.34099E-01,-1.39535E+00
-2.34096E-01,-1.39138E+00
-2.34092E-01,-1.38818E+00
-2.34089E-01,-1.38444E+00
-2.34086E-01,-1.37994E+00
-2.34082E-01,-1.37742E+00
-2.34079E-01,-1.37307E+00
-2.34076E-01,-1.36842E+00
-2.34073E-01,-1.36430E+00
-2.34069E-01,-1.35949E+00
-2.34066E-01,-1.35530E+00
-2.34063E-01,-1.35148E+00
-2.34059E-01,-1.34782E+00
-2.34056E-01,-1.34401E+00
-2.34053E-01,-1.34042E+00
-2.34050E-01,-1.33630E+00
-2.34046E-01,-1.33241E+00
-2.34043E-01,-1.32867E+00
-2.34040E-01,-1.32425E+00
-2.34036E-01,-1.31974E+00
-2.34033E-01,-1.31593E+00
-2.34030E-01,-1.31219E+00
