in s,C1 in V
-2.34837E-01,-1.85449E+00
-2.34834E-01,-1.85525E+00
-2.34831E-01,-1.85472E+00
-2.34827E-01,-1.85495E+00
-2.34824E-01,-1.86860E+00
-2.34821E-01,-1.87120E+00
-2.34818E-01,-1.87104E+00
-2.34814E-01,-1.87265E+00
-2.34811E-01,-1.87204E+00
-2.34808E-01,-1.87234E+00
-2.34804E-01,-1.87249E+00
-2.34801E-01,-1.87226E+00
-2.34798E-01,-1.87234E+00
-2.34794E-01,-1.87318E+00
-2.34791E-01,-1.87280E+00
-2.34788E-01,-1.88081E+00
-2.34785E-01,-1.88897E+00
-2.34781E-01,-1.88996E+00
-2.34778E-01,-1.88974E+00
-2.34775E-01,-1.88996E+00
-2.34771E-01,-1.89096E+00
-2.34768E-01,-1.89019E+00
-2.34765E-01,-1.88974E+00
-2.34761E-01,-1.88874E+00
-2.34758E-01,-1.88935E+00
-2.34755E-01,-1.88821E+00
-2.34752E-01,-1.88981E+00
-2.34748E-01,-1.90515E+00
-2.34745E-01,-1.90644E+00
-2.34742E-01,-1.90568E+00
-2.34738E-01,-1.90698E+00
-2.34735E-01,-1.90599E+00
-2.34732E-01,-1.90614E+00
-2.34729E-01,-1.90690E+00
-2.34725E-01,-1.90614E+00
-2.34722E-01,-1.90591E+00
-2.34719E-01,-1.90614E+00
-2.34715E-01,-1.90652E+00
-2.34712E-01,-1.91484E+00
-2.34709E-01,-1.92285E+00
-2.34705E-01,-1.92323E+00
-2.34702E-01,-1.92353E+00
-2.34699E-01,-1.92460E+00
-2.34696E-01,-1.92430E+00
-2.34692E-01,-1.92414E+00
-2.34689E-01,-1.92437E+00
-2.34686E-01,-1.92483E+00
-2.34682E-01,-1.92437E+00
-2.34679E-01,-1.92491E+00
-2.34676E-01,-1.92453E+00
-2.34672E-01,-1.94062E+00
-2.34669E-01,-1.94291E+00
-2.34666E-01,-1.94215E+00
-2.34663E-01,-1.94261E+00
-2.34659E-01,-1.94284E+00
-2.34656E-01,-1.94192E+00
-2.34653E-01,-1.94192E+00
-2.34649E-01,-1.94040E+00
-2.34646E-01,-1.94146E+00
-2.34643E-01,-1.94108E+00
-2.34640E-01,-1.94078E+00
-2.34636E-01,-1.95008E+00
-2.34633E-01,-1.95749E+00
-2.34630E-01,-1.95695E+00
-2.34626E-01,-1.95840E+00
-2.34623E-01,-1.95718E+00
-2.34620E-01,-1.95703E+00
-2.34616E-01,-1.95726E+00
-2.34613E-01,-1.95733E+00
-2.34610E-01,-1.95733E+00
-2.34607E-01,-1.95756E+00
-2.34603E-01,-1.95817E+00
-2.34600E-01,-1.95901E+00
-2.34597E-01,-1.97488E+00
-2.34593E-01,-1.97633E+00
-2.34590E-01,-1.97610E+00
-2.34587E-01,-1.97625E+00
-2.34583E-01,-1.97679E+00
-2.34580E-01,-1.97686E+00
-2.34577E-01,-1.97686E+00
-2.34574E-01,-1.97770E+00
-2.34570E-01,-1.97801E+00
-2.34567E-01,-1.97770E+00
-2.34564E-01,-1.97808E+00
-2.34560E-01,-1.98770E+00
-2.34557E-01,-1.99434E+00
-2.34554E-01,-1.99411E+00
-2.34551E-01,-1.99487E+00
-2.34547E-01,-1.99510E+00
-2.34544E-01,-1.99578E+00
-2.34541E-01,-1.99594E+00
-2.34537E-01,-1.99586E+00
-2.34534E-01,-1.99693E+00
-2.34531E-01,-1.99556E+00
-2.34527E-01,-1.99639E+00
-2.34524E-01,-1.99395E+00
-2.34521E-01,-2.01142E+00
-2.34518E-01,-2.01219E+00
-2.34514E-01,-2.01173E+00
-2.34511E-01,-2.01173E+00
-2.34508E-01,-2.01181E+00
-2.34504E-01,-2.01135E+00
-2.34501E-01,-2.01173E+00
-2.34498E-01,-2.01112E+00
-2.34494E-01,-2.01112E+00
-2.34491E-01,-2.01211E+00
-2.34488E-01,-2.01120E+00
-2.34485E-01,-2.02081E+00
-2.34481E-01,-2.02783E+00
-2.34478E-01,-2.02768E+00
-2.34475E-01,-2.02768E+00
-2.34471E-01,-2.02722E+00
-2.34468E-01,-2.02722E+00
-2.34465E-01,-2.02760E+00
-2.34462E-01,-2.02768E+00
-2.34458E-01,-2.02867E+00
-2.34455E-01,-2.02905E+00
-2.34452E-01,-2.02775E+00
-2.34448E-01,-2.02745E+00
-2.34445E-01,-2.04461E+00
-2.34442E-01,-2.04354E+00
-2.34438E-01,-2.04370E+00
-2.34435E-01,-2.04431E+00
-2.34432E-01,-2.04408E+00
-2.34429E-01,-2.04522E+00
-2.34425E-01,-2.04530E+00
-2.34422E-01,-2.04599E+00
-2.34419E-01,-2.04583E+00
-2.34415E-01,-2.04614E+00
-2.34412E-01,-2.04690E+00
-2.34409E-01,-2.05743E+00
-2.34406E-01,-2.06353E+00
-2.34402E-01,-2.06498E+00
-2.34399E-01,-2.06376E+00
-2.34396E-01,-2.06323E+00
-2.34392E-01,-2.06323E+00
-2.34389E-01,-2.06338E+00
-2.34386E-01,-2.06178E+00
-2.34382E-01,-2.06285E+00
-2.34379E-01,-2.06254E+00
-2.34376E-01,-2.06262E+00
-2.34373E-01,-2.06239E+00
-2.34369E-01,-2.07879E+00
-2.34366E-01,-2.07803E+00
-2.34363E-01,-2.07879E+00
-2.34359E-01,-2.07856E+00
-2.34356E-01,-2.07849E+00
-2.34353E-01,-2.08169E+00
-2.34349E-01,-2.07727E+00
-2.34346E-01,-2.07750E+00
-2.34343E-01,-2.07673E+00
-2.34340E-01,-2.07719E+00
-2.34336E-01,-2.07841E+00
-2.34333E-01,-2.08657E+00
-2.34330E-01,-2.09413E+00
-2.34326E-01,-2.09451E+00
-2.34323E-01,-2.09474E+00
-2.34320E-01,-2.09520E+00
-2.34317E-01,-2.09527E+00
-2.34313E-01,-2.09619E+00
-2.34310E-01,-2.09611E+00
-2.34307E-01,-2.09619E+00
-2.34303E-01,-2.09634E+00
-2.34300E-01,-2.09687E+00
-2.34297E-01,-2.09733E+00
-2.34293E-01,-2.11389E+00
-2.34290E-01,-2.11511E+00
-2.34287E-01,-2.11473E+00
-2.34284E-01,-2.11450E+00
-2.34280E-01,-2.11374E+00
-2.34277E-01,-2.11366E+00
-2.34274E-01,-2.11366E+00
-2.34270E-01,-2.11412E+00
-2.34267E-01,-2.11435E+00
-2.34264E-01,-2.11396E+00
-2.34260E-01,-2.11343E+00
-2.34257E-01,-2.12388E+00
-2.34254E-01,-2.13006E+00
-2.34251E-01,-2.13014E+00
-2.34247E-01,-2.13075E+00
-2.34244E-01,-2.13075E+00
-2.34241E-01,-2.12983E+00
-2.34237E-01,-2.12999E+00
-2.34234E-01,-2.13014E+00
-2.34231E-01,-2.13029E+00
-2.34228E-01,-2.13006E+00
-2.34224E-01,-2.13037E+00
-2.34221E-01,-2.13090E+00
-2.34218E-01,-2.14936E+00
-2.34214E-01,-2.14914E+00
-2.34211E-01,-2.14952E+00
-2.34208E-01,-2.14868E+00
-2.34204E-01,-2.14860E+00
-2.34201E-01,-2.14997E+00
-2.34198E-01,-2.14799E+00
-2.34195E-01,-2.14875E+00
-2.34191E-01,-2.14853E+00
-2.34188E-01,-2.14837E+00
-2.34185E-01,-2.14799E+00
-2.34181E-01,-2.15913E+00
-2.34178E-01,-2.16470E+00
-2.34175E-01,-2.16424E+00
-2.34171E-01,-2.16325E+00
-2.34168E-01,-2.16363E+00
-2.34165E-01,-2.16455E+00
-2.34162E-01,-2.16302E+00
-2.34158E-01,-2.16378E+00
-2.34155E-01,-2.16432E+00
-2.34152E-01,-2.16340E+00
-2.34148E-01,-2.16478E+00
-2.34145E-01,-2.16607E+00
-2.34142E-01,-2.18148E+00
-2.34139E-01,-2.18164E+00
-2.34135E-01,-2.18209E+00
-2.34132E-01,-2.18263E+00
-2.34129E-01,-2.18332E+00
-2.34125E-01,-2.18316E+00
-2.34122E-01,-2.18362E+00
-2.34119E-01,-2.18354E+00
-2.34115E-01,-2.18385E+00
-2.34112E-01,-2.18492E+00
-2.34109E-01,-2.18400E+00
-2.34106E-01,-2.19468E+00
-2.34102E-01,-2.20056E+00
-2.34099E-01,-2.20079E+00
-2.34096E-01,-2.20033E+00
-2.34092E-01,-2.20018E+00
-2.34089E-01,-2.19934E+00
-2.34086E-01,-2.19995E+00
-2.34082E-01,-2.20018E+00
-2.34079E-01,-2.20040E+00
-2.34076E-01,-2.20124E+00
-2.34073E-01,-2.20094E+00
-2.34069E-01,-2.20117E+00
-2.34066E-01,-2.21887E+00
-2.34063E-01,-2.21818E+00
-2.34059E-01,-2.21795E+00
-2.34056E-01,-2.21879E+00
-2.34053E-01,-2.21864E+00
-2.34050E-01,-2.21795E+00
-2.34046E-01,-2.21772E+00
-2.34043E-01,-2.21765E+00
-2.34040E-01,-2.21719E+00
-2.34036E-01,-2.21658E+00
-2.34033E-01,-2.21666E+00
-2.34030E-01,-2.22871E+00
-2.34026E-01,-2.23329E+00
-2.34023E-01,-2.23321E+00
-2.34020E-01,-2.23458E+00
-2.34017E-01,-2.23382E+00
-2.34013E-01,-2.23420E+00
-2.34010E-01,-2.23535E+00
-2.34007E-01,-2.23443E+00
-2.34003E-01,-2.23527E+00
-2.34000E-01,-2.23420E+00
-2.33997E-01,-2.23527E+00
-2.33994E-01,-2.23764E+00
-2.33990E-01,-2.25305E+00
-2.33987E-01,-2.25259E+00
-2.33984E-01,-2.25251E+00
-2.33980E-01,-2.25175E+00
-2.33977E-01,-2.25274E+00
-2.33974E-01,-2.25236E+00
-2.33970E-01,-2.25206E+00
-2.33967E-01,-2.25183E+00
-2.33964E-01,-2.25236E+00
-2.33961E-01,-2.25167E+00
-2.33957E-01,-2.25160E+00
-2.33954E-01,-2.26373E+00
-2.33951E-01,-2.26876E+00
-2.33947E-01,-2.26831E+00
-2.33944E-01,-2.26831E+00
-2.33941E-01,-2.26838E+00
-2.33937E-01,-2.26861E+00
-2.33934E-01,-2.26815E+00
-2.33931E-01,-2.26930E+00
-2.33928E-01,-2.26983E+00
-2.33924E-01,-2.26884E+00
-2.33921E-01,-2.27037E+00
-2.33918E-01,-2.18805E+00
-2.33914E-01,-6.09371E-01
-2.33911E-01,-1.33831E-01
-2.33908E-01,-1.32610E-01
-2.33905E-01,-1.31847E-01
-2.33901E-01,-1.30932E-01
-2.33898E-01,-1.29711E-01
-2.33895E-01,-1.29101E-01
-2.33891E-01,-1.27346E-01
-2.33888E-01,-1.27117E-01
-2.33885E-01,-1.26583E-01
-2.33881E-01,-1.25591E-01
-2.33878E-01,-1.38485E-01
-2.33875E-01,-1.42071E-01
-2.33872E-01,-1.42147E-01
-2.33868E-01,-1.41155E-01
-2.33865E-01,-1.40392E-01
-2.33862E-01,-1.40316E-01
-2.33858E-01,-1.39706E-01
-2.33855E-01,-1.40163E-01
-2.33852E-01,-1.40163E-01
-2.33848E-01,-1.40545E-01
-2.33845E-01,-1.40545E-01
-2.33842E-01,-1.44207E-01
-2.33839E-01,-1.59313E-01
-2.33835E-01,-1.58626E-01
-2.33832E-01,-1.58626E-01
-2.33829E-01,-1.58779E-01
-2.33825E-01,-1.59313E-01
-2.33822E-01,-1.59923E-01
-2.33819E-01,-1.58855E-01
-2.33816E-01,-1.58703E-01
-2.33812E-01,-1.58550E-01
-2.33809E-01,-1.57787E-01
-2.33806E-01,-1.57863E-01
-2.33802E-01,-1.71978E-01
-2.33799E-01,-1.74877E-01
-2.33796E-01,-1.74114E-01
-2.33792E-01,-1.74114E-01
-2.33789E-01,-1.73961E-01
-2.33786E-01,-1.74038E-01
-2.33783E-01,-1.74114E-01
-2.33779E-01,-1.73961E-01
-2.33776E-01,-1.73122E-01
-2.33773E-01,-1.73504E-01
-2.33769E-01,-1.73199E-01
-2.33766E-01,-1.75793E-01
-2.33763E-01,-1.90288E-01
-2.33759E-01,-1.88991E-01
-2.33756E-01,-1.88839E-01
-2.33753E-01,-1.88610E-01
-2.33750E-01,-1.87847E-01
-2.33746E-01,-1.88534E-01
-2.33743E-01,-1.88305E-01
-2.33740E-01,-1.88000E-01
-2.33736E-01,-1.87160E-01
-2.33733E-01,-1.87008E-01
-2.33730E-01,-1.86703E-01
-2.33727E-01,-2.00283E-01
-2.33723E-01,-2.02953E-01
-2.33720E-01,-2.02648E-01
-2.33717E-01,-2.03258E-01
-2.33713E-01,-2.02953E-01
-2.33710E-01,-2.03029E-01
-2.33707E-01,-2.02648E-01
-2.33703E-01,-2.01809E-01
-2.33700E-01,-2.02267E-01
-2.33697E-01,-2.02114E-01
-2.33694E-01,-2.01809E-01
-2.33690E-01,-2.05013E-01
-2.33687E-01,-2.16839E-01
-2.33684E-01,-2.16991E-01
-2.33680E-01,-2.16534E-01
-2.33677E-01,-2.15465E-01
-2.33674E-01,-2.15847E-01
-2.33670E-01,-2.16076E-01
-2.33667E-01,-2.15618E-01
-2.33664E-01,-2.15618E-01
-2.33661E-01,-2.15618E-01
-2.33657E-01,-2.15618E-01
-2.33654E-01,-2.16228E-01
-2.33651E-01,-2.30114E-01
-2.33647E-01,-2.33166E-01
-2.33644E-01,-2.32937E-01
-2.33641E-01,-2.32708E-01
-2.33638E-01,-2.33776E-01
-2.33634E-01,-2.34157E-01
-2.33631E-01,-2.33547E-01
-2.33628E-01,-2.34463E-01
-2.33624E-01,-2.34234E-01
-2.33621E-01,-2.32860E-01
-2.33618E-01,-2.33394E-01
-2.33614E-01,-2.35988E-01
-2.33611E-01,-2.49569E-01
-2.33608E-01,-2.48730E-01
-2.33605E-01,-2.49111E-01
-2.33601E-01,-2.48424E-01
-2.33598E-01,-2.47967E-01
-2.33595E-01,-2.47204E-01
-2.33591E-01,-2.47204E-01
-2.33588E-01,-2.47204E-01
-2.33585E-01,-2.46746E-01
-2.33582E-01,-2.46593E-01
-2.33578E-01,-2.46364E-01
-2.33575E-01,-2.60479E-01
-2.33572E-01,-2.63759E-01
-2.33568E-01,-2.63378E-01
-2.33565E-01,-2.62920E-01
-2.33562E-01,-2.63073E-01
-2.33558E-01,-2.63454E-01
-2.33555E-01,-2.62844E-01
-2.33552E-01,-2.62997E-01
-2.33549E-01,-2.62997E-01
-2.33545E-01,-2.63607E-01
-2.33542E-01,-2.62768E-01
-2.33539E-01,-2.67727E-01
-2.33535E-01,-2.80620E-01
-2.33532E-01,-2.80239E-01
-2.33529E-01,-2.80239E-01
-2.33525E-01,-2.80086E-01
-2.33522E-01,-2.79400E-01
-2.33519E-01,-2.78637E-01
-2.33516E-01,-2.79095E-01
-2.33512E-01,-2.78484E-01
-2.33509E-01,-2.78179E-01
-2.33506E-01,-2.78179E-01
-2.33502E-01,-2.78103E-01
-2.33499E-01,-2.91530E-01
-2.33496E-01,-2.95345E-01
-2.33493E-01,-2.96032E-01
-2.33489E-01,-2.95269E-01
-2.33486E-01,-2.94582E-01
-2.33483E-01,-2.94659E-01
-2.33479E-01,-2.94048E-01
-2.33476E-01,-2.93819E-01
-2.33473E-01,-2.94582E-01
-2.33469E-01,-2.94659E-01
-2.33466E-01,-2.94582E-01
-2.33463E-01,-2.98092E-01
-2.33460E-01,-3.10680E-01
-2.33456E-01,-3.10604E-01
-2.33453E-01,-3.11062E-01
-2.33450E-01,-3.11748E-01
-2.33446E-01,-3.11214E-01
-2.33443E-01,-3.10528E-01
-2.33440E-01,-3.10757E-01
-2.33436E-01,-3.10757E-01
-2.33433E-01,-3.11214E-01
-2.33430E-01,-3.11977E-01
-2.33427E-01,-3.11748E-01
-2.33423E-01,-3.25710E-01
-2.33420E-01,-3.26931E-01
-2.33417E-01,-3.26931E-01
-2.33413E-01,-3.26320E-01
-2.33410E-01,-3.26702E-01
-2.33407E-01,-3.26702E-01
-2.33404E-01,-3.26702E-01
-2.33400E-01,-3.26549E-01
-2.33397E-01,-3.25939E-01
-2.33394E-01,-3.26778E-01
-2.33390E-01,-3.26702E-01
-2.33387E-01,-3.31661E-01
-2.33384E-01,-3.43029E-01
-2.33380E-01,-3.43181E-01
-2.33377E-01,-3.43029E-01
-2.33374E-01,-3.43487E-01
-2.33371E-01,-3.42495E-01
-2.33367E-01,-3.43410E-01
-2.33364E-01,-3.43334E-01
-2.33361E-01,-3.43334E-01
-2.33357E-01,-3.42724E-01
-2.33354E-01,-3.43105E-01
-2.33351E-01,-3.41961E-01
-2.33347E-01,-3.57677E-01
-2.33344E-01,-3.58669E-01
-2.33341E-01,-3.58440E-01
-2.33338E-01,-3.58364E-01
-2.33334E-01,-3.58364E-01
-2.33331E-01,-3.57906E-01
-2.33328E-01,-3.57372E-01
-2.33324E-01,-3.57982E-01
-2.33321E-01,-3.58288E-01
-2.33318E-01,-3.57830E-01
-2.33315E-01,-3.57601E-01
-2.33311E-01,-3.61568E-01
-2.33308E-01,-3.74004E-01
-2.33305E-01,-3.74462E-01
-2.33301E-01,-3.74996E-01
-2.33298E-01,-3.74843E-01
-2.33295E-01,-3.74538E-01
-2.33291E-01,-3.75378E-01
-2.33288E-01,-3.75072E-01
-2.33285E-01,-3.74386E-01
-2.33282E-01,-3.74615E-01
-2.33278E-01,-3.74233E-01
-2.33275E-01,-3.75301E-01
-2.33272E-01,-3.90255E-01
-2.33268E-01,-3.92238E-01
-2.33265E-01,-3.92238E-01
-2.33262E-01,-3.92467E-01
-2.33258E-01,-3.92162E-01
-2.33255E-01,-3.92467E-01
-2.33252E-01,-3.91781E-01
-2.33249E-01,-3.92620E-01
-2.33245E-01,-3.92773E-01
-2.33242E-01,-3.92925E-01
-2.33239E-01,-3.92162E-01
-2.33235E-01,-3.98189E-01
-2.33232E-01,-4.08794E-01
-2.33229E-01,-4.08336E-01
-2.33226E-01,-4.08108E-01
-2.33222E-01,-4.07802E-01
-2.33219E-01,-4.07955E-01
-2.33216E-01,-4.07650E-01
-2.33212E-01,-4.07039E-01
-2.33209E-01,-4.06734E-01
-2.33206E-01,-4.06429E-01
-2.33202E-01,-4.06200E-01
-2.33199E-01,-4.06200E-01
-2.33196E-01,-4.21993E-01
-2.33193E-01,-4.22909E-01
-2.33189E-01,-4.23824E-01
-2.33186E-01,-4.24511E-01
-2.33183E-01,-4.23977E-01
-2.33179E-01,-4.24663E-01
-2.33176E-01,-4.24892E-01
