in s,C1 in V
-2.34412E-01,-1.32417E+00
-2.34409E-01,-1.33134E+00
-2.34406E-01,-1.33317E+00
-2.34402E-01,-1.33317E+00
-2.34399E-01,-1.33256E+00
-2.34396E-01,-1.33287E+00
-2.34392E-01,-1.33271E+00
-2.34389E-01,-1.33241E+00
-2.34386E-01,-1.33325E+00
-2.34382E-01,-1.33393E+00
-2.34379E-01,-1.33401E+00
-2.34376E-01,-1.33386E+00
-2.34373E-01,-1.33500E+00
-2.34369E-01,-1.33416E+00
-2.34366E-01,-1.33432E+00
-2.34363E-01,-1.33401E+00
-2.34359E-01,-1.33500E+00
-2.34356E-01,-1.33393E+00
-2.34353E-01,-1.33454E+00
-2.34349E-01,-1.33500E+00
-2.34346E-01,-1.33485E+00
-2.34343E-01,-1.33493E+00
-2.34340E-01,-1.34828E+00
-2.34336E-01,-1.35141E+00
-2.34333E-01,-1.35148E+00
-2.34330E-01,-1.35102E+00
-2.34326E-01,-1.35041E+00
-2.34323E-01,-1.35034E+00
-2.34320E-01,-1.35034E+00
-2.34317E-01,-1.34988E+00
-2.34313E-01,-1.34874E+00
-2.34310E-01,-1.34919E+00
-2.34307E-01,-1.34950E+00
-2.34303E-01,-1.34858E+00
-2.34300E-01,-1.34904E+00
-2.34297E-01,-1.35034E+00
-2.34293E-01,-1.34980E+00
-2.34290E-01,-1.35026E+00
-2.34287E-01,-1.35118E+00
-2.34284E-01,-1.35095E+00
-2.34280E-01,-1.35034E+00
-2.34277E-01,-1.35080E+00
-2.34274E-01,-1.35118E+00
-2.34270E-01,-1.35431E+00
-2.34267E-01,-1.36804E+00
-2.34264E-01,-1.36773E+00
-2.34260E-01,-1.36682E+00
-2.34257E-01,-1.36705E+00
-2.34254E-01,-1.36850E+00
-2.34251E-01,-1.36888E+00
-2.34247E-01,-1.36865E+00
-2.34244E-01,-1.36934E+00
-2.34241E-01,-1.36941E+00
-2.34237E-01,-1.36934E+00
-2.34234E-01,-1.37010E+00
-2.34231E-01,-1.36911E+00
-2.34228E-01,-1.36865E+00
-2.34224E-01,-1.36842E+00
-2.34221E-01,-1.36926E+00
-2.34218E-01,-1.36834E+00
-2.34214E-01,-1.36880E+00
-2.34211E-01,-1.36857E+00
-2.34208E-01,-1.36728E+00
-2.34204E-01,-1.36743E+00
-2.34201E-01,-1.36781E+00
-2.34198E-01,-1.37529E+00
-2.34195E-01,-1.38475E+00
-2.34191E-01,-1.38520E+00
-2.34188E-01,-1.38589E+00
-2.34185E-01,-1.38498E+00
-2.34181E-01,-1.38536E+00
-2.34178E-01,-1.38543E+00
-2.34175E-01,-1.38520E+00
-2.34171E-01,-1.38520E+00
-2.34168E-01,-1.38574E+00
-2.34165E-01,-1.38475E+00
-2.34162E-01,-1.38513E+00
-2.34158E-01,-1.38543E+00
-2.34155E-01,-1.38536E+00
-2.34152E-01,-1.38452E+00
-2.34148E-01,-1.38459E+00
-2.34145E-01,-1.38414E+00
-2.34142E-01,-1.38375E+00
-2.34139E-01,-1.38452E+00
-2.34135E-01,-1.38459E+00
-2.34132E-01,-1.38490E+00
-2.34129E-01,-1.38475E+00
-2.34125E-01,-1.40001E+00
-2.34122E-01,-1.40237E+00
-2.34119E-01,-1.40145E+00
-2.34115E-01,-1.40252E+00
-2.34112E-01,-1.40138E+00
-2.34109E-01,-1.40100E+00
-2.34106E-01,-1.40313E+00
-2.34102E-01,-1.40283E+00
-2.34099E-01,-1.40191E+00
-2.34096E-01,-1.40229E+00
-2.34092E-01,-1.40207E+00
-2.34089E-01,-1.40107E+00
-2.34086E-01,-1.40153E+00
-2.34082E-01,-1.40222E+00
-2.34079E-01,-1.40298E+00
-2.34076E-01,-1.40260E+00
-2.34073E-01,-1.40245E+00
-2.34069E-01,-1.40245E+00
-2.34066E-01,-1.40245E+00
-2.34063E-01,-1.40268E+00
-2.34059E-01,-1.40283E+00
-2.34056E-01,-1.40573E+00
-2.34053E-01,-1.42053E+00
-2.34050E-01,-1.42068E+00
-2.34046E-01,-1.41992E+00
-2.34043E-01,-1.41908E+00
-2.34040E-01,-1.41984E+00
-2.34036E-01,-1.42060E+00
-2.34033E-01,-1.42114E+00
-2.34030E-01,-1.42213E+00
-2.34026E-01,-1.42221E+00
-2.34023E-01,-1.42167E+00
-2.34020E-01,-1.42099E+00
-2.34017E-01,-1.42137E+00
-2.34013E-01,-1.42160E+00
-2.34010E-01,-1.42305E+00
-2.34007E-01,-1.42289E+00
-2.34003E-01,-1.42183E+00
-2.34000E-01,-1.42121E+00
