in s,C1 in V
-2.37966E-01,-5.70156E-01
-2.37962E-01,-5.70232E-01
-2.37959E-01,-5.70156E-01
-2.37956E-01,-5.70385E-01
-2.37952E-01,-5.71300E-01
-2.37949E-01,-5.71911E-01
-2.37946E-01,-5.71758E-01
-2.37942E-01,-5.72292E-01
-2.37939E-01,-5.72979E-01
-2.37936E-01,-5.73513E-01
-2.37933E-01,-5.74200E-01
-2.37929E-01,-5.75420E-01
-2.37926E-01,-5.75497E-01
-2.37923E-01,-5.75191E-01
-2.37919E-01,-5.75497E-01
-2.37916E-01,-5.76259E-01
-2.37913E-01,-5.76946E-01
-2.37909E-01,-5.76641E-01
-2.37906E-01,-5.77862E-01
-2.37903E-01,-5.78091E-01
-2.37900E-01,-5.77556E-01
-2.37896E-01,-5.77175E-01
-2.37893E-01,-5.77251E-01
-2.37890E-01,-5.77404E-01
-2.37886E-01,-5.77480E-01
-2.37883E-01,-5.77404E-01
-2.37880E-01,-5.78014E-01
-2.37877E-01,-5.77251E-01
-2.37873E-01,-5.77328E-01
-2.37870E-01,-5.77938E-01
-2.37867E-01,-5.78625E-01
-2.37863E-01,-5.79616E-01
-2.37860E-01,-5.79540E-01
-2.37857E-01,-5.79311E-01
-2.37853E-01,-5.78091E-01
-2.37850E-01,-5.78319E-01
-2.37847E-01,-5.79235E-01
-2.37844E-01,-5.79006E-01
-2.37840E-01,-5.78243E-01
-2.37837E-01,-5.78548E-01
-2.37834E-01,-5.78853E-01
-2.37830E-01,-5.79159E-01
-2.37827E-01,-5.79845E-01
-2.37824E-01,-5.80150E-01
-2.37820E-01,-5.81066E-01
-2.37817E-01,-5.81295E-01
-2.37814E-01,-5.81524E-01
-2.37811E-01,-5.82363E-01
-2.37807E-01,-5.82744E-01
-2.37804E-01,-5.82516E-01
-2.37801E-01,-5.82744E-01
-2.37797E-01,-5.82592E-01
-2.37794E-01,-5.83126E-01
-2.37791E-01,-5.83736E-01
-2.37788E-01,-5.84194E-01
-2.37784E-01,-5.84804E-01
-2.37781E-01,-5.86025E-01
-2.37778E-01,-5.86864E-01
-2.37774E-01,-5.87169E-01
-2.37771E-01,-5.88390E-01
-2.37768E-01,-5.88314E-01
-2.37764E-01,-5.87932E-01
-2.37761E-01,-5.88390E-01
-2.37758E-01,-5.88695E-01
-2.37755E-01,-5.88772E-01
-2.37751E-01,-5.88619E-01
-2.37748E-01,-5.88543E-01
-2.37745E-01,-5.88390E-01
-2.37741E-01,-5.88924E-01
-2.37738E-01,-5.88543E-01
-2.37735E-01,-5.89153E-01
-2.37732E-01,-5.89229E-01
-2.37728E-01,-5.88238E-01
-2.37725E-01,-5.88772E-01
-2.37722E-01,-5.90069E-01
-2.37718E-01,-5.90526E-01
-2.37715E-01,-5.90755E-01
-2.37712E-01,-5.91518E-01
-2.37708E-01,-5.91671E-01
-2.37705E-01,-5.92052E-01
-2.37702E-01,-5.92586E-01
-2.37699E-01,-5.93578E-01
-2.37695E-01,-5.93807E-01
-2.37692E-01,-5.93960E-01
-2.37689E-01,-5.94417E-01
-2.37685E-01,-5.94112E-01
-2.37682E-01,-5.94494E-01
-2.37679E-01,-5.95333E-01
-2.37675E-01,-5.96096E-01
-2.37672E-01,-5.95943E-01
-2.37669E-01,-5.96706E-01
-2.37666E-01,-5.97088E-01
-2.37662E-01,-5.96783E-01
-2.37659E-01,-5.96783E-01
-2.37656E-01,-5.98385E-01
-2.37652E-01,-5.97851E-01
-2.37649E-01,-5.98156E-01
-2.37646E-01,-5.98614E-01
-2.37643E-01,-5.98995E-01
-2.37639E-01,-5.98614E-01
-2.37636E-01,-5.99148E-01
-2.37633E-01,-5.99529E-01
-2.37629E-01,-5.99911E-01
-2.37626E-01,-5.99987E-01
-2.37623E-01,-6.00368E-01
-2.37619E-01,-6.01818E-01
-2.37616E-01,-6.01284E-01
-2.37613E-01,-6.02199E-01
-2.37610E-01,-6.03420E-01
-2.37606E-01,-6.02505E-01
-2.37603E-01,-6.02123E-01
-2.37600E-01,-6.02505E-01
-2.37596E-01,-6.01818E-01
-2.37593E-01,-6.02276E-01
-2.37590E-01,-6.02199E-01
-2.37586E-01,-6.02276E-01
-2.37583E-01,-6.01360E-01
-2.37580E-01,-6.01742E-01
-2.37577E-01,-6.02047E-01
-2.37573E-01,-6.01894E-01
-2.37570E-01,-6.01894E-01
-2.37567E-01,-6.02276E-01
-2.37563E-01,-6.02199E-01
-2.37560E-01,-6.02505E-01
-2.37557E-01,-6.02733E-01
-2.37554E-01,-6.03344E-01
-2.37550E-01,-6.03573E-01
-2.37547E-01,-6.03573E-01
-2.37544E-01,-6.04793E-01
-2.37540E-01,-6.04717E-01
-2.37537E-01,-6.04793E-01
-2.37534E-01,-6.05404E-01
-2.37530E-01,-6.06624E-01
-2.37527E-01,-6.06548E-01
-2.37524E-01,-6.06853E-01
-2.37521E-01,-6.07159E-01
-2.37517E-01,-6.07540E-01
-2.37514E-01,-6.08074E-01
-2.37511E-01,-6.08608E-01
-2.37507E-01,-6.09524E-01
-2.37504E-01,-6.08456E-01
-2.37501E-01,-6.08379E-01
-2.37497E-01,-6.08303E-01
-2.37494E-01,-6.07845E-01
-2.37491E-01,-6.07540E-01
-2.37488E-01,-6.07998E-01
-2.37484E-01,-6.08761E-01
-2.37481E-01,-6.08150E-01
-2.37478E-01,-6.08684E-01
-2.37474E-01,-6.08837E-01
-2.37471E-01,-6.08456E-01
-2.37468E-01,-6.09295E-01
-2.37465E-01,-6.09905E-01
-2.37461E-01,-6.10515E-01
-2.37458E-01,-6.10668E-01
-2.37455E-01,-6.11889E-01
-2.37451E-01,-6.12041E-01
-2.37448E-01,-6.13338E-01
-2.37445E-01,-6.13796E-01
-2.37441E-01,-6.14330E-01
-2.37438E-01,-6.15093E-01
-2.37435E-01,-6.14864E-01
-2.37432E-01,-6.16009E-01
-2.37428E-01,-6.16237E-01
-2.37425E-01,-6.17382E-01
-2.37422E-01,-6.17763E-01
-2.37418E-01,-6.18831E-01
