in s,C1 in V
-2.34247E-01,-1.49408E+00
-2.34244E-01,-1.49224E+00
-2.34241E-01,-1.49316E+00
-2.34237E-01,-1.49232E+00
-2.34234E-01,-1.49209E+00
-2.34231E-01,-1.49102E+00
-2.34228E-01,-1.49003E+00
-2.34224E-01,-1.48927E+00
-2.34221E-01,-1.48889E+00
-2.34218E-01,-1.48881E+00
-2.34214E-01,-1.48790E+00
-2.34211E-01,-1.48736E+00
-2.34208E-01,-1.48606E+00
-2.34204E-01,-1.48645E+00
-2.34201E-01,-1.48568E+00
-2.34198E-01,-1.48484E+00
-2.34195E-01,-1.48462E+00
-2.34191E-01,-1.48454E+00
-2.34188E-01,-1.48400E+00
-2.34185E-01,-1.48446E+00
-2.34181E-01,-1.48378E+00
-2.34178E-01,-1.48385E+00
-2.34175E-01,-1.48355E+00
-2.34171E-01,-1.48385E+00
-2.34168E-01,-1.48362E+00
-2.34165E-01,-1.48362E+00
-2.34162E-01,-1.48317E+00
-2.34158E-01,-1.48271E+00
-2.34155E-01,-1.48271E+00
-2.34152E-01,-1.48217E+00
-2.34148E-01,-1.48217E+00
-2.34145E-01,-1.48095E+00
-2.34142E-01,-1.48004E+00
-2.34139E-01,-1.48004E+00
-2.34135E-01,-1.47935E+00
-2.34132E-01,-1.47950E+00
-2.34129E-01,-1.47836E+00
-2.34125E-01,-1.47897E+00
-2.34122E-01,-1.47798E+00
-2.34119E-01,-1.47752E+00
-2.34115E-01,-1.47653E+00
-2.34112E-01,-1.47500E+00
-2.34109E-01,-1.47439E+00
-2.34106E-01,-1.47271E+00
-2.34102E-01,-1.47218E+00
-2.34099E-01,-1.47180E+00
-2.34096E-01,-1.47142E+00
-2.34092E-01,-1.47035E+00
-2.34089E-01,-1.46920E+00
-2.34086E-01,-1.46798E+00
-2.34082E-01,-1.46814E+00
-2.34079E-01,-1.46798E+00
-2.34076E-01,-1.46867E+00
-2.34073E-01,-1.46852E+00
-2.34069E-01,-1.46814E+00
-2.34066E-01,-1.46753E+00
-2.34063E-01,-1.46768E+00
-2.34059E-01,-1.46691E+00
-2.34056E-01,-1.46691E+00
-2.34053E-01,-1.46661E+00
-2.34050E-01,-1.46569E+00
-2.34046E-01,-1.46493E+00
-2.34043E-01,-1.46463E+00
-2.34040E-01,-1.46318E+00
-2.34036E-01,-1.46310E+00
-2.34033E-01,-1.46249E+00
-2.34030E-01,-1.46196E+00
-2.34026E-01,-1.46112E+00
-2.34023E-01,-1.46081E+00
-2.34020E-01,-1.45990E+00
-2.34017E-01,-1.45929E+00
-2.34013E-01,-1.45776E+00
-2.34010E-01,-1.45700E+00
-2.34007E-01,-1.45547E+00
-2.34003E-01,-1.45547E+00
-2.34000E-01,-1.45425E+00
-2.33997E-01,-1.45311E+00
-2.33994E-01,-1.45295E+00
-2.33990E-01,-1.45280E+00
-2.33987E-01,-1.45234E+00
-2.33984E-01,-1.45173E+00
-2.33980E-01,-1.45143E+00
-2.33977E-01,-1.45059E+00
-2.33974E-01,-1.45051E+00
-2.33970E-01,-1.44983E+00
-2.33967E-01,-1.44914E+00
-2.33964E-01,-1.44944E+00
-2.33961E-01,-1.44983E+00
-2.33957E-01,-1.44967E+00
-2.33954E-01,-1.44914E+00
-2.33951E-01,-1.44944E+00
-2.33947E-01,-1.44845E+00
-2.33944E-01,-1.44891E+00
-2.33941E-01,-1.44784E+00
-2.33937E-01,-1.44723E+00
-2.33934E-01,-1.44677E+00
-2.33931E-01,-1.44647E+00
-2.33928E-01,-1.44403E+00
-2.33924E-01,-1.44242E+00
-2.33921E-01,-1.44159E+00
-2.33918E-01,-1.43953E+00
-2.33914E-01,-1.43815E+00
-2.33911E-01,-1.43762E+00
-2.33908E-01,-1.43678E+00
-2.33905E-01,-1.43510E+00
-2.33901E-01,-1.43487E+00
-2.33898E-01,-1.43426E+00
-2.33895E-01,-1.43357E+00
-2.33891E-01,-1.43335E+00
-2.33888E-01,-1.43304E+00
-2.33885E-01,-1.43121E+00
-2.33881E-01,-1.43068E+00
-2.33878E-01,-1.42945E+00
-2.33875E-01,-1.42831E+00
-2.33872E-01,-1.42831E+00
-2.33868E-01,-1.42709E+00
-2.33865E-01,-1.42579E+00
-2.33862E-01,-1.42495E+00
-2.33858E-01,-1.42442E+00
-2.33855E-01,-1.42350E+00
-2.33852E-01,-1.42236E+00
-2.33848E-01,-1.42190E+00
-2.33845E-01,-1.42106E+00
-2.33842E-01,-1.41977E+00
-2.33839E-01,-1.41961E+00
-2.33835E-01,-1.41801E+00
-2.33832E-01,-1.41702E+00
-2.33829E-01,-1.41694E+00
-2.33825E-01,-1.41572E+00
-2.33822E-01,-1.41526E+00
-2.33819E-01,-1.41504E+00
-2.33816E-01,-1.41412E+00
-2.33812E-01,-1.41435E+00
-2.33809E-01,-1.41420E+00
-2.33806E-01,-1.41427E+00
-2.33802E-01,-1.41420E+00
-2.33799E-01,-1.41420E+00
-2.33796E-01,-1.41305E+00
-2.33792E-01,-1.41259E+00
-2.33789E-01,-1.41259E+00
-2.33786E-01,-1.41130E+00
-2.33783E-01,-1.41107E+00
-2.33779E-01,-1.41069E+00
-2.33776E-01,-1.40947E+00
-2.33773E-01,-1.40855E+00
-2.33769E-01,-1.40817E+00
-2.33766E-01,-1.40695E+00
-2.33763E-01,-1.40626E+00
-2.33759E-01,-1.40397E+00
-2.33756E-01,-1.40321E+00
-2.33753E-01,-1.40130E+00
-2.33750E-01,-1.40008E+00
-2.33746E-01,-1.39871E+00
-2.33743E-01,-1.39741E+00
-2.33740E-01,-1.39657E+00
-2.33736E-01,-1.39596E+00
-2.33733E-01,-1.39428E+00
-2.33730E-01,-1.39428E+00
-2.33727E-01,-1.39352E+00
-2.33723E-01,-1.39253E+00
-2.33720E-01,-1.39077E+00
-2.33717E-01,-1.38948E+00
-2.33713E-01,-1.38833E+00
-2.33710E-01,-1.38711E+00
-2.33707E-01,-1.38642E+00
-2.33703E-01,-1.38490E+00
-2.33700E-01,-1.38322E+00
-2.33697E-01,-1.38230E+00
-2.33694E-01,-1.38086E+00
-2.33690E-01,-1.38017E+00
-2.33687E-01,-1.37979E+00
-2.33684E-01,-1.37887E+00
-2.33680E-01,-1.37757E+00
-2.33677E-01,-1.37651E+00
-2.33674E-01,-1.37513E+00
-2.33670E-01,-1.37452E+00
-2.33667E-01,-1.37498E+00
-2.33664E-01,-1.37376E+00
-2.33661E-01,-1.37216E+00
-2.33657E-01,-1.37094E+00
-2.33654E-01,-1.36979E+00
-2.33651E-01,-1.36781E+00
-2.33647E-01,-1.36613E+00
-2.33644E-01,-1.36598E+00
-2.33641E-01,-1.36392E+00
-2.33638E-01,-1.36232E+00
-2.33634E-01,-1.36102E+00
-2.33631E-01,-1.36048E+00
-2.33628E-01,-1.35888E+00
-2.33624E-01,-1.35911E+00
-2.33621E-01,-1.35766E+00
-2.33618E-01,-1.35736E+00
-2.33614E-01,-1.35728E+00
-2.33611E-01,-1.35614E+00
-2.33608E-01,-1.35514E+00
-2.33605E-01,-1.35400E+00
-2.33601E-01,-1.35293E+00
-2.33598E-01,-1.35301E+00
-2.33595E-01,-1.35217E+00
-2.33591E-01,-1.35080E+00
-2.33588E-01,-1.35026E+00
-2.33585E-01,-1.34973E+00
-2.33582E-01,-1.34851E+00
-2.33578E-01,-1.34668E+00
-2.33575E-01,-1.34546E+00
-2.33572E-01,-1.34385E+00
-2.33568E-01,-1.34309E+00
-2.33565E-01,-1.34187E+00
-2.33562E-01,-1.33950E+00
-2.33558E-01,-1.33935E+00
-2.33555E-01,-1.33775E+00
-2.33552E-01,-1.33622E+00
-2.33549E-01,-1.33393E+00
-2.33545E-01,-1.33348E+00
-2.33542E-01,-1.33226E+00
-2.33539E-01,-1.33149E+00
-2.33535E-01,-1.33050E+00
-2.33532E-01,-1.33020E+00
-2.33529E-01,-1.32928E+00
-2.33525E-01,-1.32844E+00
-2.33522E-01,-1.32730E+00
-2.33519E-01,-1.32524E+00
-2.33516E-01,-1.32493E+00
-2.33512E-01,-1.32295E+00
-2.33509E-01,-1.32196E+00
-2.33506E-01,-1.32028E+00
-2.33502E-01,-1.32020E+00
-2.33499E-01,-1.31913E+00
-2.33496E-01,-1.31791E+00
-2.33493E-01,-1.31654E+00
-2.33489E-01,-1.31478E+00
-2.33486E-01,-1.31425E+00
-2.33483E-01,-1.31295E+00
-2.33479E-01,-1.31196E+00
-2.33476E-01,-1.31143E+00
-2.33473E-01,-1.31028E+00
-2.33469E-01,-1.30838E+00
-2.33466E-01,-1.30693E+00
-2.33463E-01,-1.30616E+00
-2.33460E-01,-1.30441E+00
-2.33456E-01,-1.30365E+00
-2.33453E-01,-1.30189E+00
-2.33450E-01,-1.30059E+00
-2.33446E-01,-1.30029E+00
-2.33443E-01,-1.29777E+00
-2.33440E-01,-1.29655E+00
-2.33436E-01,-1.29663E+00
-2.33433E-01,-1.29655E+00
-2.33430E-01,-1.29472E+00
-2.33427E-01,-1.29312E+00
-2.33423E-01,-1.29235E+00
-2.33420E-01,-1.29106E+00
-2.33417E-01,-1.28938E+00
-2.33413E-01,-1.28869E+00
-2.33410E-01,-1.28808E+00
-2.33407E-01,-1.28602E+00
-2.33404E-01,-1.28518E+00
-2.33400E-01,-1.28335E+00
-2.33397E-01,-1.28129E+00
-2.33394E-01,-1.27999E+00
-2.33390E-01,-1.27977E+00
-2.33387E-01,-1.27801E+00
-2.33384E-01,-1.27687E+00
-2.33380E-01,-1.27580E+00
-2.33377E-01,-1.27397E+00
-2.33374E-01,-1.27290E+00
-2.33371E-01,-1.27320E+00
-2.33367E-01,-1.27114E+00
-2.33364E-01,-1.26977E+00
-2.33361E-01,-1.26886E+00
-2.33357E-01,-1.26741E+00
-2.33354E-01,-1.26580E+00
-2.33351E-01,-1.26466E+00
-2.33347E-01,-1.26290E+00
-2.33344E-01,-1.26229E+00
-2.33341E-01,-1.26199E+00
-2.33338E-01,-1.25993E+00
-2.33334E-01,-1.25863E+00
-2.33331E-01,-1.25833E+00
-2.33328E-01,-1.25741E+00
-2.33324E-01,-1.25505E+00
-2.33321E-01,-1.25421E+00
-2.33318E-01,-1.25261E+00
-2.33315E-01,-1.25116E+00
-2.33311E-01,-1.24971E+00
-2.33308E-01,-1.24833E+00
-2.33305E-01,-1.24704E+00
-2.33301E-01,-1.24513E+00
-2.33298E-01,-1.24452E+00
