in s,C1 in V
-2.34808E-01,-1.52904E-01
-2.34804E-01,-1.56948E-01
-2.34801E-01,-1.86855E-01
-2.34798E-01,-1.86245E-01
-2.34794E-01,-1.86397E-01
-2.34791E-01,-1.86550E-01
-2.34788E-01,-2.14626E-01
-2.34785E-01,-2.35226E-01
-2.34781E-01,-2.34234E-01
-2.34778E-01,-2.34081E-01
-2.34775E-01,-2.33242E-01
-2.34771E-01,-2.76653E-01
-2.34768E-01,-2.84283E-01
-2.34765E-01,-2.84130E-01
-2.34761E-01,-2.84588E-01
-2.34758E-01,-2.96566E-01
-2.34755E-01,-3.43410E-01
-2.34752E-01,-3.42647E-01
-2.34748E-01,-3.42495E-01
-2.34745E-01,-3.42342E-01
-2.34742E-01,-3.86288E-01
-2.34738E-01,-4.18178E-01
-2.34735E-01,-4.17644E-01
-2.34732E-01,-4.16576E-01
-2.34729E-01,-4.18407E-01
-2.34725E-01,-4.88293E-01
-2.34722E-01,-4.93786E-01
-2.34719E-01,-4.93862E-01
-2.34715E-01,-4.93481E-01
-2.34712E-01,-5.17361E-01
-2.34709E-01,-5.77251E-01
-2.34705E-01,-5.78167E-01
-2.34702E-01,-5.77175E-01
-2.34699E-01,-5.77785E-01
-2.34696E-01,-6.38668E-01
-2.34692E-01,-6.71474E-01
-2.34689E-01,-6.70635E-01
-2.34686E-01,-6.70559E-01
-2.34682E-01,-6.70711E-01
-2.34679E-01,-7.59441E-01
-2.34676E-01,-7.61730E-01
-2.34672E-01,-7.62264E-01
-2.34669E-01,-7.61959E-01
-2.34666E-01,-7.97207E-01
-2.34663E-01,-8.63582E-01
-2.34659E-01,-8.64345E-01
-2.34656E-01,-8.63354E-01
-2.34653E-01,-8.64651E-01
-2.34649E-01,-9.32476E-01
-2.34646E-01,-9.62993E-01
-2.34643E-01,-9.63528E-01
-2.34640E-01,-9.64062E-01
-2.34636E-01,-9.69097E-01
-2.34633E-01,-1.07507E+00
-2.34630E-01,-1.07347E+00
-2.34626E-01,-1.07225E+00
-2.34623E-01,-1.07263E+00
-2.34620E-01,-1.11673E+00
-2.34616E-01,-1.17379E+00
-2.34613E-01,-1.17456E+00
-2.34610E-01,-1.17372E+00
-2.34607E-01,-1.17410E+00
-2.34603E-01,-1.25215E+00
-2.34600E-01,-1.27748E+00
-2.34597E-01,-1.27786E+00
-2.34593E-01,-1.27862E+00
-2.34590E-01,-1.28694E+00
-2.34587E-01,-1.39100E+00
-2.34583E-01,-1.38917E+00
-2.34580E-01,-1.39001E+00
-2.34577E-01,-1.38963E+00
-2.34574E-01,-1.43586E+00
-2.34570E-01,-1.49003E+00
-2.34567E-01,-1.49041E+00
-2.34564E-01,-1.49011E+00
-2.34560E-01,-1.48965E+00
-2.34557E-01,-1.57479E+00
-2.34554E-01,-1.59227E+00
-2.34551E-01,-1.59181E+00
-2.34547E-01,-1.59166E+00
-2.34544E-01,-1.60958E+00
-2.34541E-01,-1.68428E+00
-2.34537E-01,-1.68412E+00
-2.34534E-01,-1.68466E+00
-2.34531E-01,-1.68412E+00
-2.34527E-01,-1.73127E+00
-2.34524E-01,-1.77720E+00
-2.34521E-01,-1.77736E+00
-2.34518E-01,-1.77789E+00
-2.34514E-01,-1.77804E+00
-2.34511E-01,-1.85197E+00
-2.34508E-01,-1.86311E+00
-2.34504E-01,-1.86349E+00
-2.34501E-01,-1.86410E+00
-2.34498E-01,-1.88325E+00
-2.34494E-01,-1.94001E+00
-2.34491E-01,-1.94017E+00
-2.34488E-01,-1.93940E+00
-2.34485E-01,-1.94017E+00
-2.34481E-01,-1.98152E+00
-2.34478E-01,-2.01486E+00
-2.34475E-01,-2.01501E+00
-2.34471E-01,-2.01600E+00
-2.34468E-01,-2.01562E+00
-2.34465E-01,-2.07170E+00
-2.34462E-01,-2.07490E+00
-2.34458E-01,-2.07475E+00
-2.34455E-01,-2.07513E+00
-2.34452E-01,-2.09298E+00
-2.34448E-01,-2.12732E+00
-2.34445E-01,-2.12571E+00
-2.34442E-01,-2.12663E+00
-2.34438E-01,-2.12564E+00
-2.34435E-01,-2.15600E+00
-2.34432E-01,-2.17706E+00
-2.34429E-01,-2.17752E+00
-2.34425E-01,-2.17736E+00
-2.34422E-01,-2.17614E+00
-2.34419E-01,-2.21017E+00
-2.34415E-01,-2.20994E+00
-2.34412E-01,-2.21048E+00
-2.34409E-01,-2.21101E+00
-2.34406E-01,-2.21833E+00
-2.34402E-01,-2.23596E+00
-2.34399E-01,-2.23664E+00
-2.34396E-01,-2.23680E+00
-2.34392E-01,-2.23603E+00
-2.34389E-01,-2.24939E+00
-2.34386E-01,-2.25267E+00
-2.34382E-01,-2.25274E+00
-2.34379E-01,-2.25434E+00
-2.34376E-01,-2.25625E+00
-2.34373E-01,-2.26304E+00
-2.34369E-01,-2.26297E+00
-2.34366E-01,-2.26327E+00
-2.34363E-01,-2.26388E+00
-2.34359E-01,-2.25846E+00
-2.34356E-01,-2.25686E+00
-2.34353E-01,-2.25602E+00
-2.34349E-01,-2.25480E+00
-2.34346E-01,-2.25610E+00
-2.34343E-01,-2.24153E+00
-2.34340E-01,-2.23901E+00
-2.34336E-01,-2.23939E+00
-2.34333E-01,-2.23878E+00
-2.34330E-01,-2.23733E+00
-2.34326E-01,-2.21376E+00
-2.34323E-01,-2.21452E+00
-2.34320E-01,-2.21460E+00
-2.34317E-01,-2.21475E+00
-2.34313E-01,-2.19690E+00
-2.34310E-01,-2.17996E+00
-2.34307E-01,-2.17965E+00
-2.34303E-01,-2.18072E+00
-2.34300E-01,-2.18126E+00
-2.34297E-01,-2.13823E+00
-2.34293E-01,-2.13128E+00
-2.34290E-01,-2.13197E+00
-2.34287E-01,-2.13189E+00
-2.34284E-01,-2.11991E+00
-2.34280E-01,-2.08139E+00
-2.34277E-01,-2.08100E+00
-2.34274E-01,-2.08100E+00
-2.34270E-01,-2.08093E+00
-2.34267E-01,-2.04644E+00
-2.34264E-01,-2.02203E+00
-2.34260E-01,-2.02302E+00
-2.34257E-01,-2.02340E+00
-2.34254E-01,-2.02249E+00
