in s,C1 in V
-2.33924E-01,-9.77438E-02
-2.33921E-01,-9.63705E-02
-2.33918E-01,-9.54550E-02
-2.33914E-01,-9.50735E-02
-2.33911E-01,-9.47684E-02
-2.33908E-01,-9.47684E-02
-2.33905E-01,-9.37766E-02
-2.33901E-01,-9.40054E-02
-2.33898E-01,-9.49973E-02
-2.33895E-01,-9.57602E-02
-2.33891E-01,-9.61417E-02
-2.33888E-01,-9.60654E-02
-2.33885E-01,-9.62943E-02
-2.33881E-01,-9.59891E-02
-2.33878E-01,-9.59128E-02
-2.33875E-01,-9.59891E-02
-2.33872E-01,-9.59891E-02
-2.33868E-01,-9.59891E-02
-2.33865E-01,-9.59128E-02
-2.33862E-01,-9.50735E-02
-2.33858E-01,-9.56076E-02
-2.33855E-01,-1.10332E-01
-2.33852E-01,-1.49491E+00
-2.33848E-01,-2.24183E+00
-2.33845E-01,-2.24046E+00
-2.33842E-01,-2.23977E+00
-2.33839E-01,-2.24069E+00
-2.33835E-01,-2.24153E+00
-2.33832E-01,-2.24145E+00
-2.33829E-01,-2.24282E+00
-2.33825E-01,-2.24305E+00
-2.33822E-01,-2.24221E+00
-2.33819E-01,-2.24244E+00
-2.33816E-01,-2.24450E+00
-2.33812E-01,-2.24473E+00
-2.33809E-01,-2.24565E+00
-2.33806E-01,-2.24565E+00
-2.33802E-01,-2.24534E+00
-2.33799E-01,-2.24618E+00
-2.33796E-01,-2.24710E+00
-2.33792E-01,-2.24641E+00
-2.33789E-01,-2.24641E+00
-2.33786E-01,-2.24702E+00
-2.33783E-01,-2.24771E+00
-2.33779E-01,-2.24679E+00
-2.33776E-01,-2.24786E+00
-2.33773E-01,-2.24755E+00
-2.33769E-01,-2.24794E+00
-2.33766E-01,-2.24908E+00
-2.33763E-01,-2.24839E+00
-2.33759E-01,-2.24961E+00
-2.33756E-01,-2.25061E+00
-2.33753E-01,-2.25106E+00
-2.33750E-01,-2.25221E+00
-2.33746E-01,-2.25198E+00
-2.33743E-01,-2.25198E+00
-2.33740E-01,-2.25190E+00
-2.33736E-01,-2.25259E+00
-2.33733E-01,-2.25167E+00
-2.33730E-01,-2.25213E+00
-2.33727E-01,-2.25213E+00
-2.33723E-01,-2.25137E+00
-2.33720E-01,-2.25251E+00
-2.33717E-01,-2.25236E+00
-2.33713E-01,-2.25297E+00
-2.33710E-01,-2.25305E+00
-2.33707E-01,-2.25290E+00
-2.33703E-01,-2.25305E+00
-2.33700E-01,-2.25312E+00
-2.33697E-01,-2.25389E+00
-2.33694E-01,-2.25396E+00
-2.33690E-01,-2.25412E+00
-2.33687E-01,-2.25389E+00
-2.33684E-01,-2.25389E+00
-2.33680E-01,-2.25297E+00
-2.33677E-01,-2.25282E+00
-2.33674E-01,-2.25213E+00
-2.33670E-01,-2.25358E+00
-2.33667E-01,-2.25404E+00
-2.33664E-01,-2.25312E+00
-2.33661E-01,-2.25343E+00
-2.33657E-01,-2.25412E+00
-2.33654E-01,-2.25381E+00
-2.33651E-01,-2.25373E+00
-2.33647E-01,-2.25496E+00
-2.33644E-01,-2.25427E+00
-2.33641E-01,-2.25465E+00
-2.33638E-01,-2.25587E+00
-2.33634E-01,-2.25511E+00
-2.33631E-01,-2.25618E+00
-2.33628E-01,-2.25724E+00
-2.33624E-01,-2.25763E+00
-2.33621E-01,-2.25854E+00
-2.33618E-01,-2.25839E+00
-2.33614E-01,-2.25892E+00
-2.33611E-01,-2.25946E+00
-2.33608E-01,-2.25938E+00
-2.33605E-01,-2.25892E+00
-2.33601E-01,-2.25869E+00
-2.33598E-01,-2.25862E+00
-2.33595E-01,-2.25892E+00
-2.33591E-01,-2.25946E+00
-2.33588E-01,-2.25953E+00
-2.33585E-01,-2.25915E+00
-2.33582E-01,-2.25961E+00
-2.33578E-01,-2.26045E+00
-2.33575E-01,-2.25877E+00
-2.33572E-01,-2.25999E+00
-2.33568E-01,-2.25999E+00
-2.33565E-01,-2.25984E+00
-2.33562E-01,-2.26022E+00
-2.33558E-01,-2.26060E+00
-2.33555E-01,-2.26075E+00
-2.33552E-01,-2.26144E+00
-2.33549E-01,-2.26182E+00
-2.33545E-01,-2.26144E+00
-2.33542E-01,-2.26091E+00
-2.33539E-01,-2.26121E+00
-2.33535E-01,-2.26106E+00
-2.33532E-01,-2.26159E+00
-2.33529E-01,-2.26159E+00
-2.33525E-01,-2.26220E+00
-2.33522E-01,-2.26319E+00
-2.33519E-01,-2.26258E+00
-2.33516E-01,-2.26205E+00
-2.33512E-01,-2.26213E+00
-2.33509E-01,-2.26182E+00
