in s,C1 in V
-2.34521E-01,-1.06790E+00
-2.34518E-01,-1.06515E+00
-2.34514E-01,-1.06179E+00
-2.34511E-01,-1.05912E+00
-2.34508E-01,-1.05569E+00
-2.34504E-01,-1.05294E+00
-2.34501E-01,-1.04913E+00
-2.34498E-01,-1.04562E+00
-2.34494E-01,-1.04234E+00
-2.34491E-01,-1.03929E+00
-2.34488E-01,-1.03547E+00
-2.34485E-01,-1.03311E+00
-2.34481E-01,-1.02975E+00
-2.34478E-01,-1.02533E+00
-2.34475E-01,-1.02189E+00
-2.34471E-01,-1.01915E+00
-2.34468E-01,-1.01564E+00
-2.34465E-01,-1.01266E+00
-2.34462E-01,-1.01007E+00
-2.34458E-01,-1.00663E+00
-2.34455E-01,-1.00389E+00
-2.34452E-01,-1.00145E+00
-2.34448E-01,-9.98394E-01
-2.34445E-01,-9.96487E-01
-2.34442E-01,-9.93435E-01
-2.34438E-01,-9.90536E-01
-2.34435E-01,-9.86645E-01
-2.34432E-01,-9.83364E-01
-2.34429E-01,-9.80999E-01
-2.34425E-01,-9.77871E-01
-2.34422E-01,-9.74209E-01
-2.34419E-01,-9.70852E-01
-2.34415E-01,-9.67724E-01
-2.34412E-01,-9.64672E-01
-2.34409E-01,-9.61925E-01
-2.34406E-01,-9.58950E-01
-2.34402E-01,-9.56203E-01
-2.34399E-01,-9.54143E-01
-2.34396E-01,-9.50176E-01
-2.34392E-01,-9.48879E-01
-2.34389E-01,-9.46438E-01
-2.34386E-01,-9.44607E-01
-2.34382E-01,-9.42394E-01
-2.34379E-01,-9.40182E-01
-2.34376E-01,-9.36901E-01
-2.34373E-01,-9.34612E-01
-2.34369E-01,-9.31331E-01
-2.34366E-01,-9.28890E-01
-2.34363E-01,-9.25915E-01
-2.34359E-01,-9.22176E-01
-2.34356E-01,-9.20040E-01
-2.34353E-01,-9.17217E-01
-2.34349E-01,-9.14852E-01
-2.34346E-01,-9.12258E-01
-2.34343E-01,-9.09893E-01
-2.34340E-01,-9.07451E-01
-2.34336E-01,-9.05239E-01
-2.34333E-01,-9.02187E-01
-2.34330E-01,-8.99593E-01
-2.34326E-01,-8.96541E-01
-2.34323E-01,-8.93871E-01
-2.34320E-01,-8.90591E-01
-2.34317E-01,-8.87005E-01
-2.34313E-01,-8.84868E-01
-2.34310E-01,-8.82046E-01
-2.34307E-01,-8.79375E-01
-2.34303E-01,-8.76705E-01
-2.34300E-01,-8.73882E-01
-2.34297E-01,-8.70678E-01
-2.34293E-01,-8.68465E-01
-2.34290E-01,-8.66176E-01
-2.34287E-01,-8.64117E-01
-2.34284E-01,-8.61294E-01
-2.34280E-01,-8.59005E-01
-2.34277E-01,-8.56411E-01
-2.34274E-01,-8.54198E-01
-2.34270E-01,-8.50765E-01
-2.34267E-01,-8.47713E-01
-2.34264E-01,-8.45348E-01
-2.34260E-01,-8.42754E-01
-2.34257E-01,-8.39550E-01
-2.34254E-01,-8.36956E-01
-2.34251E-01,-8.34514E-01
-2.34247E-01,-8.31539E-01
-2.34244E-01,-8.28945E-01
-2.34241E-01,-8.26198E-01
-2.34237E-01,-8.24215E-01
-2.34234E-01,-8.20858E-01
-2.34231E-01,-8.18722E-01
-2.34228E-01,-8.15822E-01
-2.34224E-01,-8.12771E-01
-2.34221E-01,-8.10711E-01
-2.34218E-01,-8.07659E-01
-2.34214E-01,-8.04912E-01
-2.34211E-01,-8.03081E-01
-2.34208E-01,-8.00411E-01
-2.34204E-01,-7.97817E-01
-2.34201E-01,-7.95605E-01
-2.34198E-01,-7.92782E-01
-2.34195E-01,-7.89959E-01
-2.34191E-01,-7.88280E-01
-2.34188E-01,-7.85992E-01
-2.34185E-01,-7.84008E-01
-2.34181E-01,-7.82558E-01
-2.34178E-01,-7.80727E-01
-2.34175E-01,-7.78438E-01
-2.34171E-01,-7.76913E-01
-2.34168E-01,-7.75081E-01
-2.34165E-01,-7.73708E-01
-2.34162E-01,-7.71343E-01
-2.34158E-01,-7.69741E-01
-2.34155E-01,-7.67757E-01
-2.34152E-01,-7.65545E-01
-2.34148E-01,-7.63332E-01
-2.34145E-01,-7.60662E-01
-2.34142E-01,-7.59060E-01
-2.34139E-01,-7.57839E-01
-2.34135E-01,-7.56084E-01
-2.34132E-01,-7.53185E-01
-2.34129E-01,-7.51812E-01
-2.34125E-01,-7.49599E-01
-2.34122E-01,-7.48150E-01
-2.34119E-01,-7.46319E-01
-2.34115E-01,-7.44182E-01
-2.34112E-01,-7.42122E-01
-2.34109E-01,-7.40215E-01
-2.34106E-01,-7.37697E-01
-2.34102E-01,-7.36400E-01
-2.34099E-01,-7.33578E-01
-2.34096E-01,-7.30907E-01
-2.34092E-01,-7.29229E-01
-2.34089E-01,-7.26864E-01
-2.34086E-01,-7.24956E-01
-2.34082E-01,-7.22668E-01
-2.34079E-01,-7.20379E-01
-2.34076E-01,-7.18014E-01
-2.34073E-01,-7.16030E-01
-2.34069E-01,-7.14046E-01
-2.34066E-01,-7.11452E-01
-2.34063E-01,-7.09392E-01
-2.34059E-01,-7.07790E-01
-2.34056E-01,-7.06188E-01
-2.34053E-01,-7.02984E-01
-2.34050E-01,-7.00924E-01
-2.34046E-01,-7.00619E-01
-2.34043E-01,-6.98635E-01
-2.34040E-01,-6.97185E-01
-2.34036E-01,-6.96041E-01
-2.34033E-01,-6.94439E-01
-2.34030E-01,-6.93294E-01
-2.34026E-01,-6.91921E-01
-2.34023E-01,-6.90090E-01
-2.34020E-01,-6.89327E-01
-2.34017E-01,-6.87038E-01
-2.34013E-01,-6.86657E-01
-2.34010E-01,-6.83910E-01
